"SiteID","RoomID","ApplianceID","Type","Make","Model","Vintage","Serial","Energy_Star","Programmed","Thermostat_Wifi_Controls_Used","System_Controlled","Room_Type"
"SITE_341","ROOM_26365","APPL_47211","Manual thermostat - Analog","Unknown","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_341","ROOM_5984","APPL_82200","Manual thermostat - Analog","Unknown","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_341","ROOM_41910","APPL_165574","Manual thermostat - Analog","Comfort Zone","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Living Room"
"SITE_342","ROOM_9108","APPL_11592","Programmable thermostat","Honeywell","PRO SERIES","Unknown","UNKNOWN","Unknown","Yes",NA,"Central System","Hallway"
"SITE_343","ROOM_193","APPL_47630","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","Unknown","Yes",NA,"Central System","Hallway"
"SITE_344","ROOM_27134","APPL_172990","Programmable thermostat","Trane","UNKNOWN","Unknown","UNKNOWN","Unknown","Yes",NA,"Central System","Living Room"
"SITE_345","ROOM_17462","APPL_33268","Programmable thermostat","Honeywell","TH8110R1008","Unknown","UNKNOWN","No","Yes",NA,"Central System","Living Room"
"SITE_346","ROOM_3850","APPL_104400","Programmable thermostat","Unknown","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Central System","Living Room"
"SITE_347","ROOM_15327","APPL_128386","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","No",NA,"Central System","Living Room"
"SITE_348","ROOM_37975","APPL_80287","Programmable thermostat","Lux","TX9100UC/P722UC","Unknown","UNKNOWN","Unknown","Yes",NA,"Zonal System","Living Room"
"SITE_348","ROOM_16124","APPL_76905","Manual thermostat - Digital","SunTouch","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_348","ROOM_38856","APPL_124522","Programmable thermostat","Honeywell","RTH2300B1012","Unknown","UNKNOWN","No","Yes",NA,"Zonal System","Living Room"
"SITE_349","ROOM_39094","APPL_150674","Programmable thermostat","Robert Shaw","UNKNOWN","Unknown","UNKNOWN","Unknown","Yes",NA,"Zonal System","Living Room"
"SITE_35","ROOM_1848","APPL_8371","Programmable thermostat","Daikin","UNKNOWN","2012","UNKNOWN","Unknown","No",NA,"Zonal System","Other"
"SITE_35","ROOM_36607","APPL_103208","Programmable thermostat","Daikin","UNKNOWN","2012","UNKNOWN","Unknown","Unknown",NA,"Zonal System","Living Room"
"SITE_35","ROOM_424","APPL_116724","Programmable thermostat","Daikin","UNKNOWN","2012","UNKNOWN","Unknown","Yes",NA,"Zonal System","Bedroom"
"SITE_350","ROOM_6905","APPL_85373","Manual thermostat - Analog","White Rodgers","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Unknown","Kitchen"
"SITE_351","ROOM_40204","APPL_35720","Manual thermostat - Analog","Sears","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Living Room"
"SITE_351","ROOM_23146","APPL_122129","Manual thermostat - Analog","Sears","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_351","ROOM_20660","APPL_42800","Manual thermostat - Analog","Sears","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_351","ROOM_23847","APPL_57430","Manual thermostat - Analog","Unknown","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Other"
"SITE_352","ROOM_25272","APPL_67321","Manual thermostat - Digital","Mitsubishi","KM15E","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Living Room"
"SITE_352","ROOM_27702","APPL_57434","Manual thermostat - Analog","Unknown","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_353","ROOM_7519","APPL_101425","Wi-Fi enabled thermostat","Lennox","UNKNOWN","Unknown","UNKNOWN","Unknown","Yes","No","Central System","Hallway"
"SITE_354","ROOM_32444","APPL_70662","Programmable thermostat","Honeywell","TH8321WF1001","Unknown","UNKNOWN","No","Yes",NA,"Central System","Hallway"
"SITE_355","ROOM_33226","APPL_84442","Smart thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes","No","Central System","Living Room"
"SITE_356","ROOM_34811","APPL_144618","Wi-Fi enabled thermostat","Sensi","ST75","Unknown","UNKNOWN","No","Yes","Yes","Central System","Living Room"
"SITE_357","ROOM_11723","APPL_141534","Manual thermostat - Analog","Oj Microline","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Office"
"SITE_357","ROOM_19949","APPL_61080","Manual thermostat - Analog","Oj Microline","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Kitchen"
"SITE_357","ROOM_19949","APPL_158957","Manual thermostat - Analog","Oj Microline","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Kitchen"
"SITE_357","ROOM_19949","APPL_40938","Manual thermostat - Analog","Oj Microline","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Kitchen"
"SITE_357","ROOM_33282","APPL_50626","Manual thermostat - Analog","Oj Microline","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_358","ROOM_36638","APPL_53917","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Central System","Dining Room"
"SITE_358","ROOM_8243","APPL_22462","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Zonal System","Bedroom"
"SITE_359","ROOM_1059","APPL_27746","Manual thermostat - Analog","Comfort Zone","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Unknown","Bedroom"
"SITE_359","ROOM_33899","APPL_49020","Manual thermostat - Analog","Comfort Zone","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Unknown","Bedroom"
"SITE_359","ROOM_12107","APPL_158150","Manual thermostat - Analog","Comfort Zone","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Unknown","Bedroom"
"SITE_359","ROOM_10129","APPL_125425","Manual thermostat - Analog","Comfort Zone","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Unknown","Kitchen"
"SITE_359","ROOM_40163","APPL_171211","Manual thermostat - Analog","Comfort Zone","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Living Room"
"SITE_359","ROOM_40163","APPL_121291","Manual thermostat - Digital","Robert Shaw","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Unknown","Living Room"
"SITE_36","ROOM_1390","APPL_62703","Programmable thermostat","Honeywell","HOME","Unknown","UNKNOWN","Unknown","No",NA,"Central System","Family Room"
"SITE_360","ROOM_1180","APPL_112461","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","No",NA,"Zonal System","Living Room"
"SITE_362","ROOM_24980","APPL_26015","Manual thermostat - Analog","Hunter","40120","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Living Room"
"SITE_362","ROOM_4633","APPL_12249","Programmable thermostat","Honeywell","TH8320R1003","Unknown","1841","No","Yes",NA,"Central System","Hallway"
"SITE_364","ROOM_40379","APPL_102390","Programmable thermostat","Trane","UNKNOWN","Unknown","UNKNOWN","Unknown","Yes",NA,"Central System","Hallway"
"SITE_366","ROOM_14875","APPL_94380","Manual thermostat - Digital","Mitsubishi","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Central System","Living Room"
"SITE_366","ROOM_31652","APPL_52884","Manual thermostat - Analog","Nutone","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_366","ROOM_11397","APPL_64341","Manual thermostat - Analog","Mears","M7","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_366","ROOM_28337","APPL_174509","Manual thermostat - Analog","Robert Shaw","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_366","ROOM_43169","APPL_46025","Manual thermostat - Analog","Robert Shaw","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_367","ROOM_10649","APPL_65297","Manual thermostat - Analog","Electro-Ray","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_367","ROOM_7218","APPL_124078","Manual thermostat - Digital","Electro-Ray","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_367","ROOM_32772","APPL_8009","Manual thermostat - Analog","Electro-Ray","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_367","ROOM_39988","APPL_128351","Manual thermostat - Analog","Electro-Ray","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Kitchen"
"SITE_367","ROOM_23388","APPL_166141","Manual thermostat - Digital","Fujitsu","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Central System","Family Room"
"SITE_368","ROOM_43388","APPL_2267","Wi-Fi enabled thermostat","Trane","TCONT","2018","1926COAXJX","Unknown","Yes","No","Central System","Dining Room"
"SITE_369","ROOM_45089","APPL_137447","Wi-Fi enabled thermostat","Acu rite","UNKNOWN","Unknown","UNKNOWN","No","No","No","Unknown","Bedroom"
"SITE_369","ROOM_18754","APPL_124565","Programmable thermostat","Honeywell","HOME","Unknown","UNKNOWN","No","Yes",NA,"Central System","Entry/Entryway"
"SITE_37","ROOM_25754","APPL_33707","Manual thermostat - Digital","Braeburn","1220A","1993","UNKNOWN","No",NA,NA,"Central System","Kitchen"
"SITE_370","ROOM_41820","APPL_147373","Programmable thermostat","White Rodgers","UNKNOWN","Unknown","UNKNOWN","No","Unknown",NA,"Zonal System","Living Room"
"SITE_370","ROOM_41820","APPL_112888","Smart/Wi-Fi thermostat","Mitsubishi","UNKNOWN","Unknown","UNKNOWN","No","Yes","No","Zonal System","Living Room"
"SITE_370","ROOM_11893","APPL_155834","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_371","ROOM_14246","APPL_152784","Smart/Wi-Fi thermostat","Trane","UNKNOWN","Unknown","UNKNOWN","No","Yes","Yes","Central System","Entry/Entryway"
"SITE_372","ROOM_1433","APPL_106925","Programmable thermostat","Mitsubishi","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Zonal System","Kitchen"
"SITE_372","ROOM_30869","APPL_61657","Manual thermostat - Analog","Unknown","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Office"
"SITE_372","ROOM_32890","APPL_168749","Manual thermostat - Analog","Unknown","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_372","ROOM_11591","APPL_96959","Manual thermostat - Analog","Unknown","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_373","ROOM_15183","APPL_50590","Manual thermostat - Digital","Mitsubishi","SG14A 0645","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Living Room"
"SITE_373","ROOM_19109","APPL_68436","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_373","ROOM_26569","APPL_106785","Manual thermostat - Analog","Unknown","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_374","ROOM_7825","APPL_22077","Manual thermostat - Analog","King","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Living Room"
"SITE_375","ROOM_16854","APPL_14937","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","Unknown","Yes",NA,"Central System","Hallway"
"SITE_375","ROOM_16854","APPL_75745","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","Unknown","Yes",NA,"Central System","Hallway"
"SITE_375","ROOM_12887","APPL_13623","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Central System","Hallway"
"SITE_376","ROOM_33081","APPL_91597","Programmable thermostat","Fujitsu","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Zonal System","Living Room"
"SITE_378","ROOM_13241","APPL_14914","Manual thermostat - Analog","Unknown","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_378","ROOM_39127","APPL_165967","Manual thermostat - Analog","Mears","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_378","ROOM_31255","APPL_57380","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_378","ROOM_17641","APPL_116051","Manual thermostat - Analog","Mears","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_378","ROOM_37131","APPL_157500","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Dining Room"
"SITE_378","ROOM_40943","APPL_83298","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Living Room"
"SITE_378","ROOM_40943","APPL_58297","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Zonal System","Living Room"
"SITE_379","ROOM_32057","APPL_165236","Smart thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","Unknown","Yes","Unknown","Central System","Hallway"
"SITE_379","ROOM_33096","APPL_126762","Manual thermostat - Digital","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Hallway"
"SITE_38","ROOM_5643","APPL_58656","Smart thermostat","Google Nest","UNKNOWN","Unknown","UNKNOWN","No","No","No","Central System","Hallway"
"SITE_380","ROOM_5569","APPL_99480","Wi-Fi enabled thermostat","Lennox","UNKNOWN","Unknown","UNKNOWN","Unknown","Yes","No","Central System","Hallway"
"SITE_381","ROOM_673","APPL_11733","Programmable thermostat","Honeywell","CHRONOTHERM III","Unknown","UNKNOWN","No","Yes",NA,"Central System","Living Room"
"SITE_383","ROOM_17911","APPL_119885","Smart thermostat","Google Nest","BACKPLATE-5.4","Unknown","09DA02AC31181FWC","Unknown","Yes","Yes","Central System","Kitchen"
"SITE_384","ROOM_35525","APPL_120239","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_384","ROOM_42142","APPL_136488","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_384","ROOM_13346","APPL_38963","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_384","ROOM_8897","APPL_46114","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Kitchen"
"SITE_384","ROOM_9115","APPL_73030","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Office"
"SITE_385","ROOM_39412","APPL_168776","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","Unknown","Yes",NA,"Central System","Hallway"
"SITE_385","ROOM_16799","APPL_80125","Manual thermostat - Analog","Ra Stat","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_385","ROOM_7437","APPL_80886","Manual thermostat - Analog","Ra Stat","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_386","ROOM_4918","APPL_142335","Smart/Wi-Fi thermostat","GoControl","GC-TBZ48","Unknown","UNKNOWN","No","Yes","No","Central System","Hallway"
"SITE_387","ROOM_10487","APPL_47949","Smart/Wi-Fi thermostat","Trane","TZON1050AC52ZAB","Unknown","2021C8A9BX","No","Yes","Yes","Central System","Entry/Entryway"
"SITE_389","ROOM_29061","APPL_81215","Manual thermostat - Digital","Valor","G30-ZRHTT-Z4","2016","1614859803","No",NA,NA,"Zonal System","Living Room"
"SITE_39","ROOM_9805","APPL_90138","Smart thermostat","Google Nest","UNKNOWN","Unknown","UNKNOWN","Unknown","Yes","Unknown","Central System","Hallway"
"SITE_391","ROOM_35369","APPL_41295","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Central System","Living Room"
"SITE_391","ROOM_35369","APPL_50859","Manual thermostat - Analog","Unknown","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Living Room"
"SITE_391","ROOM_45008","APPL_147471","Manual thermostat - Analog","Unknown","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_392","ROOM_30790","APPL_13211","Programmable thermostat","Hunter","44110","Unknown","UNKNOWN","Yes","Unknown",NA,"Zonal System","Living Room"
"SITE_392","ROOM_11812","APPL_28657","Smart thermostat","Ecobee","UNKNOWN","Unknown","UNKNOWN","No","Yes","Yes","Central System","Hallway"
"SITE_394","ROOM_44110","APPL_30480","Programmable thermostat","Honeywell","T8112D1005 (1)","Unknown","0331 PF1C","No","Yes",NA,"Central System","Hallway"
"SITE_395","ROOM_40273","APPL_143360","Manual thermostat - Analog","White Rodgers","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Living Room"
"SITE_395","ROOM_2286","APPL_172710","Manual thermostat - Analog","King","K101","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_395","ROOM_45315","APPL_173490","Manual thermostat - Analog","Comfort Zone","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_395","ROOM_32989","APPL_43032","Manual thermostat - Analog","King","K101","Unknown","UNKNOWN","No",NA,NA,"Unknown","Bedroom"
"SITE_395","ROOM_26696","APPL_146612","Manual thermostat - Analog","Comfort Zone","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_395","ROOM_44498","APPL_89910","Manual thermostat - Analog","Comfort Zone","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_397","ROOM_5675","APPL_66771","Smart thermostat","Google Nest","BACKPLATE-7.6","Unknown","15DA01AC36190K6G","No","Yes","Unknown","Zonal System","Bedroom"
"SITE_397","ROOM_13630","APPL_133534","Smart thermostat","Google Nest","BACKPLATE-7.6","Unknown","15DA01AC36190BFZ","No","Yes","Unknown","Zonal System","Basement"
"SITE_397","ROOM_5613","APPL_6794","Smart thermostat","Google Nest","BACKPLATE 7.6","Unknown","15DA01AC33190FCY","No","Yes","Unknown","Zonal System","Living Room"
"SITE_397","ROOM_27799","APPL_13662","Smart thermostat","Google Nest","BACKPLATE 2.7","Unknown","02BA02AC37130JW9","No","No","No","Zonal System","Hallway"
"SITE_398","ROOM_22213","APPL_123741","Manual thermostat - Analog","Swan","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Kitchen"
"SITE_398","ROOM_11858","APPL_146050","Manual thermostat - Analog","Swan","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Living Room"
"SITE_398","ROOM_1673","APPL_123266","Manual thermostat - Analog","Swan","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_399","ROOM_27925","APPL_66091","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Central System","Dining Room"
"SITE_4","ROOM_18610","APPL_125035","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Central System","Living Room"
"SITE_40","ROOM_8224","APPL_22844","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Central System","Dining Room"
"SITE_400","ROOM_1854","APPL_73687","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Hallway"
"SITE_400","ROOM_1854","APPL_7420","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","Unknown","No",NA,"Central System","Hallway"
"SITE_401","ROOM_36427","APPL_36796","Programmable thermostat","Lux","TX1500A","Unknown","UNKNOWN","No","No",NA,"Unknown","Entry/Entryway"
"SITE_403","ROOM_35867","APPL_24373","Manual thermostat - Analog","Lennox","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Central System","Living Room"
"SITE_404","ROOM_44106","APPL_92246","Programmable thermostat","Lennox","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Central System","Hallway"
"SITE_405","ROOM_28797","APPL_20549","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Office"
"SITE_405","ROOM_39288","APPL_147850","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Central System","Living Room"
"SITE_407","ROOM_27665","APPL_80220","Smart thermostat","Carrier","PAC01-A","Unknown","UNKNOWN","Unknown","Yes","No","Central System","Entry/Entryway"
"SITE_408","ROOM_20210","APPL_65030","Smart/Wi-Fi thermostat","Mr Cool","BP102WA","2021","UNKNOWN","Unknown","Unknown","Unknown","Zonal System","Bedroom"
"SITE_408","ROOM_37364","APPL_109816","Programmable thermostat","Aube","UNKNOWN","2020","UNKNOWN","Unknown","Unknown",NA,"Zonal System","Bedroom"
"SITE_408","ROOM_17875","APPL_5120","Programmable thermostat","Aube","UNKNOWN","2020","UNKNOWN","Unknown","Unknown",NA,"Zonal System","Bedroom"
