"SiteID","RoomID","ApplianceID","Type","Make","Make_Other","Model","Vintage","Serial","Energy_Star","WiFi_Capable","Room_Type","Dishwasher_Missing_Model_Reason","Dishwasher_Missing_Model_Reason_Other"
"SITE_458","ROOM_11472","APPL_16553","Standard (approx 24in.)","Whirlpool",NA,"WDF330PAHW1","Unknown","F83362233","No","No","Kitchen",NA,NA
"SITE_46","ROOM_20793","APPL_138730","Standard (approx 24in.)","KitchenAid",NA,"KDPM604KPS0","Unknown","FA1802089","No","No","Kitchen",NA,NA
"SITE_460","ROOM_17625","APPL_52756","Standard (approx 24in.)","Bosch",NA,"Unknown","Unknown","Unknown","No","No","Kitchen","Unknown",NA
"SITE_461","ROOM_28457","APPL_3917","Standard (approx 24in.)","General Electric",NA,"PDT775SBN0TS","Unknown","SM717662B","No","Yes","Kitchen",NA,NA
"SITE_462","ROOM_5845","APPL_119819","Standard (approx 24in.)","KitchenAid",NA,"KDFE104HWH1","2021","FX4710363","No","No","Kitchen",NA,NA
"SITE_463","ROOM_23234","APPL_96350","Standard (approx 24in.)","Whirlpool",NA,"DU1055XTPB4","Unknown","FT4231693","Yes","No","Kitchen",NA,NA
"SITE_464","ROOM_39066","APPL_103741","Standard (approx 24in.)","Bosch",NA,"SHEM3AY52N//28","Unknown","FD010502167","No","No","Kitchen",NA,NA
"SITE_465","ROOM_32389","APPL_160928","Standard (approx 24in.)","Bosch",NA,"SHX5AV55UC/22FD970700612","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_466","ROOM_13601","APPL_29250","Standard (approx 24in.)","Amana",NA,"ADB1400PYB6","Unknown","F44901750","No","No","Kitchen",NA,NA
"SITE_467","ROOM_1477","APPL_129992","Standard (approx 24in.)","Bosch",NA,"SHEM63W52N/01","Unknown","FD970600303","No","No","Kitchen",NA,NA
"SITE_469","ROOM_41769","APPL_32421","Standard (approx 24in.)","Whirlpool",NA,"WDF510PAYS6","Unknown","F2291695","No","No","Kitchen",NA,NA
"SITE_47","ROOM_28157","APPL_27983","Standard (approx 24in.)","General Electric",NA,"GDT655SSJ4SS","Unknown","RL793055B","No","No","Kitchen",NA,NA
"SITE_470","ROOM_7973","APPL_158729","Standard (approx 24in.)","Frigidaire",NA,"FFBD2420UBOA","Unknown","KH11102264","Yes","No","Kitchen",NA,NA
"SITE_472","ROOM_24507","APPL_67093","Standard (approx 24in.)","Whirlpool",NA,"WDR750SAHZ0","Unknown","F84339528","No","No","Kitchen",NA,NA
"SITE_474","ROOM_43291","APPL_160960","Standard (approx 24in.)","Maytag",NA,"MDB4949SHZ1","Unknown","FX1135817","No","Unknown","Kitchen",NA,NA
"SITE_475","ROOM_44113","APPL_149758","Standard (approx 24in.)","Bosch",NA,"SHX46A05UC/14","Unknown","FD8306 00052","No","No","Kitchen",NA,NA
"SITE_476","ROOM_46751","APPL_92684","Standard (approx 24in.)","LG",NA,"LDTA5678BD","Unknown","912KWLR0D320","No","No","Kitchen",NA,NA
"SITE_477","ROOM_3104","APPL_41923","Standard (approx 24in.)","Kenmore",NA,"2214502N020","Unknown","FX1800246","No","No","Kitchen",NA,NA
"SITE_478","ROOM_17995","APPL_82177","Standard (approx 24in.)","Bosch",NA,"SHEM63W52N/13","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_479","ROOM_45807","APPL_131010","Standard (approx 24in.)","General Electric",NA,"GDF520PGD2BB","Unknown","RD807997B","No","No","Kitchen",NA,NA
"SITE_48","ROOM_24196","APPL_46511","Standard (approx 24in.)","Bosch",NA,"SHE53TL2UC/02","Unknown","6AP5B","Unknown","No","Kitchen",NA,NA
"SITE_480","ROOM_11232","APPL_104969","Standard (approx 24in.)","Kenmore",NA,"#3631404898","Unknown","GS330473R","No","No","Kitchen",NA,NA
"SITE_481","ROOM_27566","APPL_128635","Standard (approx 24in.)","Maytag",NA,"MDB4949SHW0","Unknown","F93128041","No","No","Kitchen",NA,NA
"SITE_482","ROOM_33200","APPL_129589","Standard (approx 24in.)","Samsung",NA,"DW80N3030US","2020","B078G8DN903584A","Yes","No","Kitchen",NA,NA
"SITE_483","ROOM_8080","APPL_81835","Standard (approx 24in.)","KitchenAid",NA,"KDPE334GPS0","Unknown","F92646691","No","No","Kitchen",NA,NA
"SITE_484","ROOM_25975","APPL_7028","Standard (approx 24in.)","Kenmore",NA,"#58715102801","Unknown","TH92763204","Yes","No","Kitchen",NA,NA
"SITE_485","ROOM_435","APPL_159305","Standard (approx 24in.)","KitchenAid",NA,"KUDI01TJBL0","Unknown","FM1446441","No","No","Kitchen",NA,NA
"SITE_487","ROOM_5365","APPL_31319","Standard (approx 24in.)","Kenmore",NA,"66513262K112","Unknown","F31311390","Unknown","No","Kitchen",NA,NA
"SITE_489","ROOM_24173","APPL_88695","Standard (approx 24in.)","Kenmore",NA,"66513863K600","Unknown","FT1802323","Unknown","No","Kitchen",NA,NA
"SITE_490","ROOM_23154","APPL_97583","Standard (approx 24in.)","Bosch",NA,"SHE3AR76UC/27","Unknown","FD001103311","No","No","Kitchen",NA,NA
"SITE_491","ROOM_22884","APPL_143875","Standard (approx 24in.)","Jenn Air",NA,"JDB1250AWP","Unknown","36587997LG","No","No","Kitchen",NA,NA
"SITE_492","ROOM_29726","APPL_94486","Standard (approx 24in.)","General Electric",NA,"GDF601PSJSS","2017","FH783967B","Yes","No","Kitchen",NA,NA
"SITE_493","ROOM_9098","APPL_20097","Standard (approx 24in.)","KitchenAid",NA,"KDTE104ESS2","2016","F63718363","Yes","No","Kitchen",NA,NA
"SITE_494","ROOM_44507","APPL_38205","Standard (approx 24in.)","Hotpoint",NA,"HDA2100N10WW","Unknown","GR769448B","No","No","Kitchen",NA,NA
"SITE_495","ROOM_15191","APPL_168652","Standard (approx 24in.)","Frigidaire",NA,"FDB635RFS4","Unknown","TH92135355","No","No","Kitchen",NA,NA
"SITE_496","ROOM_28637","APPL_101605","Standard (approx 24in.)","Kenmore",NA,"66515119K215","Unknown","F42305428","No","No","Kitchen",NA,NA
"SITE_497","ROOM_16142","APPL_132084","Standard (approx 24in.)","Whirlpool",NA,"WDF510PAYS6","Unknown","F31305265","No","No","Kitchen",NA,NA
"SITE_498","ROOM_23071","APPL_111104","Standard (approx 24in.)","Samsung",NA,"DW80R7060US","2021","0G3AGDAR700970","No","No","Kitchen",NA,NA
"SITE_499","ROOM_7960","APPL_19563","Standard (approx 24in.)","Samsung",NA,"Unknown","Unknown","Unknown","Unknown","No","Kitchen","Unknown","IN USE"
"SITE_5","ROOM_3732","APPL_138043","Standard (approx 24in.)","Kenmore",NA,"66513542N413","Unknown","F64501132","No","No","Kitchen",NA,NA
"SITE_50","ROOM_35026","APPL_74983","Standard (approx 24in.)","Kenmore",NA,"#36316129100","Unknown","LF311043R","No","No","Kitchen",NA,NA
"SITE_500","ROOM_17092","APPL_12900","Standard (approx 24in.)","KitchenAid",NA,"KUDI24SEAL1","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_501","ROOM_3810","APPL_143325","Standard (approx 24in.)","Jenn Air",NA,"JDB8200AWS1","Unknown","F33007552","Yes","No","Kitchen",NA,NA
"SITE_502","ROOM_3130","APPL_17421","Standard (approx 24in.)","Electrolux",NA,"FGHD2465NF1A","Unknown","TH34760819","No","No","Kitchen",NA,NA
"SITE_503","ROOM_40831","APPL_23980","Standard (approx 24in.)","Electrolux",NA,"FDSH4501AS3A","Unknown","KH13320465","No","No","Kitchen",NA,NA
"SITE_504","ROOM_28700","APPL_140287","Standard (approx 24in.)","KitchenAid",NA,"KUDC20CVSS2","2011","FY3604210","Yes","No","Kitchen",NA,NA
"SITE_505","ROOM_765","APPL_170047","Standard (approx 24in.)","General Electric",NA,"CDT835SSJ2SS","2017","SH756835B","No","No","Kitchen",NA,NA
"SITE_506","ROOM_28244","APPL_156173","Standard (approx 24in.)","Whirlpool",NA,"WDTA50SAKZ 0","Unknown","FA2803265","No","No","Kitchen",NA,NA
"SITE_508","ROOM_43360","APPL_27653","Standard (approx 24in.)","General Electric",NA,"GSD5860G01SS","Unknown","TF832427B","No","No","Kitchen",NA,NA
"SITE_509","ROOM_7335","APPL_39532","Standard (approx 24in.)","Bosch",NA,"SHP65TL5UC/02FD960103802","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_51","ROOM_18830","APPL_167066","Standard (approx 24in.)","Electrolux",NA,"EI24ID81SS4A","Unknown","KH91622963","No","No","Kitchen",NA,NA
"SITE_510","ROOM_3719","APPL_56248","Standard (approx 24in.)","Maytag",NA,"MDB8959SKB","Unknown","F94601144","No","No","Kitchen",NA,NA
"SITE_511","ROOM_35988","APPL_156501","Standard (approx 24in.)","Bosch",NA,"SHE863WF5N/01","Unknown","FD971001061","No","No","Kitchen",NA,NA
"SITE_512","ROOM_4875","APPL_64022","Standard (approx 24in.)","Samsung",NA,"DW80J3020UW","Unknown","B022G8DH901271P","Yes","No","Kitchen",NA,NA
"SITE_514","ROOM_34167","APPL_90914","Standard (approx 24in.)","Unknown",NA,"Unknown","Unknown","Unknown","No","Unknown","Kitchen","Unknown","HOME IS BEING REMODELED NO ACCESS"
"SITE_515","ROOM_10170","APPL_173509","Standard (approx 24in.)","Whirlpool",NA,"DU8900T","1992","F84411834","No","No","Kitchen",NA,NA
"SITE_516","ROOM_1034","APPL_16658","Standard (approx 24in.)","General Electric",NA,"GDF630PSM0SS","Unknown","MM720608B","No","No","Kitchen",NA,NA
"SITE_517","ROOM_15149","APPL_137919","Standard (approx 24in.)","Whirlpool",NA,"DU915PWKT0","Unknown","FM5011306","Yes","No","Kitchen",NA,NA
"SITE_518","ROOM_10298","APPL_162988","Standard (approx 24in.)","General Electric",NA,"GSD2100V65WW","Unknown","HR736159B","No","No","Kitchen",NA,NA
"SITE_519","ROOM_32621","APPL_72671","Standard (approx 24in.)","KitchenAid",NA,"KUDS24SEWH2","Unknown","FG5131467","No","No","Kitchen",NA,NA
"SITE_522","ROOM_7511","APPL_15074","Standard (approx 24in.)","Maytag",NA,"MDB4949SDM3","Unknown","F70563696","No","No","Kitchen",NA,NA
"SITE_525","ROOM_26308","APPL_88867","Standard (approx 24in.)","Bosch",NA,"SGX68U55UC/D5","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_527","ROOM_33475","APPL_32023","Standard (approx 24in.)","Bosch",NA,"SHE863WF5N/01FD970801033","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_528","ROOM_14695","APPL_156157","Standard (approx 24in.)","Kenmore",NA,"66513123F703","Unknown","F00209213","No","No","Kitchen",NA,NA
"SITE_529","ROOM_44385","APPL_21005","Standard (approx 24in.)","Bosch",NA,"SGE53X55UC/63","Unknown","#010070508205000132","No","No","Kitchen",NA,NA
"SITE_53","ROOM_25223","APPL_168640","Standard (approx 24in.)","General Electric",NA,"GHDA475MOOCS","Unknown","GL796554B","No","No","Kitchen",NA,NA
"SITE_532","ROOM_39512","APPL_149146","Standard (approx 24in.)","Maytag",NA,"MDB494SDM3","2016","F63528558","Yes","No","Kitchen",NA,NA
"SITE_533","ROOM_12922","APPL_126969","Standard (approx 24in.)","Kenmore",NA,"#66516917990","Unknown","FK2504652","No","No","Kitchen",NA,NA
"SITE_534","ROOM_20963","APPL_127335","Standard (approx 24in.)","Kenmore",NA,"66513229N413","Unknown","F72313611","No","No","Kitchen",NA,NA
"SITE_535","ROOM_25929","APPL_108478","Standard (approx 24in.)","Kenmore",NA,"66515113K211","Unknown","F24208982","Unknown","Unknown","Kitchen",NA,NA
"SITE_536","ROOM_42619","APPL_71655","Standard (approx 24in.)","General Electric",NA,"Unknown","Unknown","Unknown","Unknown","Unknown","Kitchen","Unknown",NA
"SITE_537","ROOM_30462","APPL_95011","Standard (approx 24in.)","Bosch",NA,"SHE3AR72UC/26","Unknown","FD000203524","No","No","Kitchen",NA,NA
"SITE_538","ROOM_1094","APPL_173173","Standard (approx 24in.)","KitchenAid",NA,"Unknown","Unknown","Unknown","No","No","Kitchen","Unknown","DISHWASHER WAS RUNNING DURING SITE VISIT"
"SITE_539","ROOM_46437","APPL_41110","Standard (approx 24in.)","Bosch",NA,"SHE43C06UC","Unknown","FD860300272","No","No","Kitchen",NA,NA
"SITE_540","ROOM_24605","APPL_73401","Standard (approx 24in.)","Whirlpool",NA,"Unknown","Unknown","Unknown","Unknown","No","Kitchen","Unknown",NA
"SITE_541","ROOM_22408","APPL_165209","Standard (approx 24in.)","KitchenAid",NA,"KUDC03FVSSO","Unknown","FY2316716","No","No","Kitchen",NA,NA
"SITE_542","ROOM_21899","APPL_93782","Standard (approx 24in.)","Blomberg",NA,"DWT14240","Unknown","#0950001905","No","No","Kitchen",NA,NA
"SITE_543","ROOM_28327","APPL_101750","Standard (approx 24in.)","Samsung",NA,"DW80J7550UG","2016","0CY4GDAH704212A","Yes","No","Kitchen",NA,NA
"SITE_544","ROOM_32028","APPL_18261","Standard (approx 24in.)","Bosch",NA,"Unknown","Unknown","Unknown","No","No","Kitchen","Unknown",NA
"SITE_547","ROOM_38555","APPL_150234","Standard (approx 24in.)","Kenmore",NA,"66513673K600","Unknown","FT4703906","No","No","Kitchen",NA,NA
"SITE_548","ROOM_45262","APPL_123627","Standard (approx 24in.)","Bosch",NA,"Unknown","Unknown","Unknown","No","No","Kitchen","Unknown",NA
"SITE_548","ROOM_43655","APPL_156572","Standard (approx 24in.)","Whirlpool",NA,"WDF330PAHW 4","Unknown","FX4308943","No","No","Family Room",NA,NA
"SITE_549","ROOM_6169","APPL_131853","Standard (approx 24in.)","Maytag",NA,"MDB7851AWW0","Unknown","NW4217597","Yes","No","Kitchen",NA,NA
"SITE_55","ROOM_2585","APPL_174866","Compact (< 18in.)","SPT",NA,"SD-9252SS","Unknown","#180366200400048","Unknown","No","Kitchen",NA,NA
"SITE_55","ROOM_21430","APPL_73830","Standard (approx 24in.)","Amana",NA,"ADB1100AWS5","2014","F44704492","Unknown","No","Kitchen",NA,NA
"SITE_550","ROOM_36353","APPL_119273","Standard (approx 24in.)","Bosch",NA,"SHV863WD3N/13","Unknown","FD990801150","No","No","Kitchen",NA,NA
"SITE_550","ROOM_36353","APPL_3505","Compact (< 18in.)","Fisher & Paykel",NA,"DD24STI9 N","Unknown","AKG352155","No","No","Kitchen",NA,NA
"SITE_552","ROOM_11665","APPL_35489","Standard (approx 24in.)","Whirlpool",NA,"DP8500XXNO","Unknown","FÀ38 18016","No","No","Kitchen",NA,NA
"SITE_553","ROOM_7360","APPL_51989","Standard (approx 24in.)","Maytag",NA,"MDB9100AWW","Unknown","27442995AG","No","No","Kitchen",NA,NA
"SITE_554","ROOM_23476","APPL_82712","Standard (approx 24in.)","Bosch",NA,"SHE3AR56UC/21","Unknown","FD950500214","No","No","Kitchen",NA,NA
"SITE_555","ROOM_20892","APPL_167468","Standard (approx 24in.)","Bosch",NA,"SHP865WD5N/01FD970902118","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_556","ROOM_15836","APPL_127169","Standard (approx 24in.)","Amana",NA,"ADB1300APW1","Unknown","F64449982","No","No","Kitchen",NA,NA
"SITE_557","ROOM_4173","APPL_120739","Compact (< 18in.)","Danby",NA,"DDW621WDB","2019","#4619033900475","No","No","Kitchen",NA,NA
"SITE_559","ROOM_11139","APPL_8632","Standard (approx 24in.)","Bosch",NA,"SHP865WD2N/11","Unknown","FD990200183","No","No","Kitchen",NA,NA
"SITE_561","ROOM_27735","APPL_164628","Standard (approx 24in.)","Whirlpool",NA,"WDF520PADM7","Unknown","F70780582","Yes","No","Kitchen",NA,NA
"SITE_562","ROOM_44082","APPL_18840","Standard (approx 24in.)","Frigidaire",NA,"FGID2466QF8A","2021","TH10592499","Yes","No","Kitchen",NA,NA
"SITE_563","ROOM_42376","APPL_117145","Standard (approx 24in.)","KitchenAid",NA,"KDTM604KPS0","Unknown","FA2702239","No","No","Kitchen",NA,NA
"SITE_564","ROOM_43749","APPL_40022","Standard (approx 24in.)","Kenmore",NA,"66515113K214","Unknown","F41416727","No","No","Kitchen",NA,NA
"SITE_565","ROOM_46415","APPL_105286","Standard (approx 24in.)","Bosch",NA,"SHE3AR52UC/21","Unknown","FD9501 00313","No","No","Kitchen",NA,NA
"SITE_566","ROOM_31786","APPL_49453","Standard (approx 24in.)","Samsung",NA,"DW80J3020US","Unknown","B020G8DJ406315W","Yes","No","Kitchen",NA,NA
"SITE_567","ROOM_44026","APPL_134101","Standard (approx 24in.)","Kenmore",NA,"66512782K310","Unknown","F32902557","Yes","No","Kitchen",NA,NA
"SITE_568","ROOM_33991","APPL_114312","Standard (approx 24in.)","Kenmore",NA,"66513092N413","Unknown","F74005872","No","No","Kitchen",NA,NA
"SITE_569","ROOM_25637","APPL_164461","Standard (approx 24in.)","Kenmore",NA,"66513073K211","Unknown","F24614062","No","No","Kitchen",NA,NA
"SITE_57","ROOM_17421","APPL_54042","Standard (approx 24in.)","KitchenAid",NA,"KUDS01FLSS3","2004","FR0614067","Yes","No","Kitchen",NA,NA
"SITE_570","ROOM_26462","APPL_21723","Standard (approx 24in.)","Whirlpool",NA,"WDT710PAYW3","Unknown","F31110298","Yes","No","Kitchen",NA,NA
"SITE_571","ROOM_23384","APPL_25669","Standard (approx 24in.)","Frigidaire",NA,"FFBD2411NS1A","Unknown","TH40954485","No","No","Kitchen",NA,NA
"SITE_572","ROOM_28895","APPL_118631","Standard (approx 24in.)","General Electric",NA,"GLDA690P02BB","Unknown","HT800323C","No","No","Kitchen",NA,NA
"SITE_573","ROOM_26085","APPL_88704","Standard (approx 24in.)","Samsung",NA,"DW80R9950US","Unknown","0G38GDAR203852N","No","No","Kitchen",NA,NA
"SITE_574","ROOM_16650","APPL_32248","Standard (approx 24in.)","LG",NA,"Unknown","Unknown","Unknown","Yes","No","Kitchen","Unknown",NA
"SITE_575","ROOM_1171","APPL_128742","Standard (approx 24in.)","Bosch",NA,"SHX3AR55UC/08","Unknown","FD920500266","No","No","Kitchen",NA,NA
"SITE_576","ROOM_31151","APPL_62766","Standard (approx 24in.)","Whirlpool",NA,"DU7400XS-3","1989","F90318638","No","No","Kitchen",NA,NA
"SITE_577","ROOM_40930","APPL_62136","Standard (approx 24in.)","KitchenAid",NA,"KUDS40FVSS4","Unknown","F04711312","No","No","Kitchen",NA,NA
"SITE_578","ROOM_14704","APPL_120038","Standard (approx 24in.)","Maytag",NA,"MDC5100AWW","Unknown","28737415AP","No","No","Kitchen",NA,NA
"SITE_579","ROOM_44875","APPL_160768","Standard (approx 24in.)","Whirlpool",NA,"GU2300XTVQ1","Unknown","FY4502584","Yes","No","Kitchen",NA,NA
"SITE_58","ROOM_33844","APPL_101400","Standard (approx 24in.)","Kenmore",NA,"#66515522000","Unknown","FP4775645","No","No","Kitchen",NA,NA
"SITE_580","ROOM_24949","APPL_96184","Standard (approx 24in.)","Blomberg",NA,"DWT 55500SS","Unknown","#1380008501","No","No","Kitchen",NA,NA
"SITE_581","ROOM_16931","APPL_104884","Standard (approx 24in.)","Whirlpool",NA,"WDF530PLYB7","Unknown","F40812991","Yes","No","Kitchen",NA,NA
"SITE_582","ROOM_44669","APPL_35802","Standard (approx 24in.)","Whirlpool",NA,"GU2300XTVB0","Unknown","FY1320906","Yes","No","Kitchen",NA,NA
"SITE_583","ROOM_45383","APPL_117694","Standard (approx 24in.)","Whirlpool",NA,"RBS305PVB02","Unknown","D00292568","Yes","No","Kitchen",NA,NA
"SITE_584","ROOM_13431","APPL_50821","Standard (approx 24in.)","Bosch",NA,"SHE44C02UC/22","Unknown","FD850800302","No","No","Kitchen",NA,NA
"SITE_585","ROOM_36089","APPL_172213","Standard (approx 24in.)","Bosch",NA,"SHX46A06UC/26","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_585","ROOM_41046","APPL_95138","Standard (approx 24in.)","Frigidaire",NA,"FGHD2465NF1A","Unknown","TH34770087","Unknown","No","Kitchen",NA,NA
"SITE_586","ROOM_37757","APPL_51761","Standard (approx 24in.)","Miele",NA,"G843SCVI PLUS","2002","26 63659242","Yes","No","Kitchen",NA,NA
"SITE_587","ROOM_25731","APPL_80871","Standard (approx 24in.)","General Electric",NA,"GDT695SSJ5SS","Unknown","ZL0726904B","No","No","Kitchen",NA,NA
"SITE_588","ROOM_39878","APPL_115857","Standard (approx 24in.)","Frigidaire",NA,"FFBD2408NS8C","Unknown","TH63312291","Unknown","No","Kitchen",NA,NA
"SITE_589","ROOM_29715","APPL_95328","Standard (approx 24in.)","Electrolux",NA,"FG8D2466QF2A","Unknown","Unknown","Yes","No","Kitchen",NA,NA
"SITE_59","ROOM_43544","APPL_35112","Standard (approx 24in.)","Bosch",NA,"SHE3AR75UC/07","Unknown","FD920200232","No","No","Kitchen",NA,NA
"SITE_590","ROOM_9867","APPL_135355","Standard (approx 24in.)","Maytag",NA,"MDB7609AWW2","Unknown","F02816676","Yes","No","Kitchen",NA,NA
"SITE_592","ROOM_11210","APPL_61577","Standard (approx 24in.)","Kenmore",NA,"#66516039402","Unknown","FS4408331","No","No","Kitchen",NA,NA
"SITE_593","ROOM_1005","APPL_92130","Standard (approx 24in.)","Whirlpool",NA,"WDF330PAHB2","Unknown","F94619313","No","No","Kitchen",NA,NA
"SITE_594","ROOM_43579","APPL_45952","Standard (approx 24in.)","Bosch",NA,"SHX33RF5UC/64FD911200605","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_595","ROOM_34626","APPL_148342","Standard (approx 24in.)","Bosch",NA,"SHP65TL5UC/02","Unknown","FD941102089","No","No","Kitchen",NA,NA
"SITE_596","ROOM_39985","APPL_12257","Standard (approx 24in.)","Maytag",NA,"Unknown","Unknown","Unknown","Unknown","No","Kitchen","Unknown",NA
"SITE_597","ROOM_26975","APPL_123769","Standard (approx 24in.)","Whirlpool",NA,"GU1200XTKQO","Unknown","FL4320859","No","No","Kitchen",NA,NA
"SITE_598","ROOM_22828","APPL_169137","Standard (approx 24in.)","Whirlpool",NA,"WDTA50SAHZ0","Unknown","F92716658","No","No","Kitchen",NA,NA
"SITE_6","ROOM_21120","APPL_8007","Standard (approx 24in.)","Whirlpool",NA,"WDT910SAYH3","Unknown","F41304657","No","No","Kitchen",NA,NA
"SITE_60","ROOM_4266","APPL_89468","Standard (approx 24in.)","Electrolux",NA,"FDB1100RHB2","Unknown","TH94489084","No","No","Kitchen",NA,NA
"SITE_600","ROOM_20876","APPL_62335","Standard (approx 24in.)","Frigidaire",NA,"FDB1050REM0","Unknown","TH6105F7185","No","No","Kitchen",NA,NA
"SITE_601","ROOM_33972","APPL_55457","Standard (approx 24in.)","Whirlpool",NA,"WDF310PLAW4","Unknown","F33709694","Yes","No","Kitchen",NA,NA
"SITE_604","ROOM_14662","APPL_63295","Compact (< 18in.)","Fisher & Paykel",NA,"DS603I","2013","88274MEN735566","Yes","No","Kitchen",NA,NA
"SITE_605","ROOM_33508","APPL_117473","Standard (approx 24in.)","Bosch",NA,"SHP865ZP5N/01","2020","FD010200731","Yes","No","Kitchen",NA,NA
"SITE_606","ROOM_15890","APPL_97702","Standard (approx 24in.)","Maytag",NA,"MDB4949SDM1","Unknown","F52039158","Yes","No","Kitchen",NA,NA
"SITE_607","ROOM_3584","APPL_105587","Standard (approx 24in.)","Maytag",NA,"MDB4949SDH3","Unknown","F73850290","Yes","No","Kitchen",NA,NA
"SITE_609","ROOM_22623","APPL_2555","Standard (approx 24in.)","Frigidaire",NA,"FFBD2412SS0A","Unknown","TH63525219","Unknown","No","Kitchen",NA,NA
"SITE_61","ROOM_4353","APPL_94853","Standard (approx 24in.)","Amana",NA,"Unknown","Unknown","Unknown","No","No","Kitchen","Unknown",NA
"SITE_610","ROOM_21268","APPL_107769","Standard (approx 24in.)","Bosch",NA,"SHXM65Z55N/01","2020","FD010300204","Yes","No","Kitchen",NA,NA
"SITE_611","ROOM_14387","APPL_149704","Standard (approx 24in.)","Kenmore",NA,"66513293K114","Unknown","F24209129","No","No","Family Room",NA,NA
